web-scraper-order,web-scraper-start-url,Title,ShortBio,TarAmount,Status,RaisedAmount,StartTime,EndTime,Organizer
"1699811862-90","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=303","童伴儿童成长项目","2017.9-2018.8，太阳伞将继续支持安徽本土困境儿童成长！","224845","项目状态:执行中","75943.4","2017-08-15","2017-11-30","安徽太阳伞儿童慈善救助中心"
"1699811865-91","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=302","圆轮跑者的马拉松梦","为轮椅跑者筹食宿、交通费，圆他们的马拉松梦想。","315000","项目状态:执行中","117228.53","2019-08-06","2019-09-19","成都莹魄公益服务中心"
"1699811865-92","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=302","儿童游戏治疗室","改造医院病房，让住院患儿得以缓冲和更好地治疗。","100000","项目状态:执行中","574","2018-08-15","2018-11-13","浙江省妇女儿童基金会"
"1699811865-93","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=302","电商助残圆梦计划","通过电商平台为女性为主的残疾人创业就业提供培训服务。","3300000","项目状态:执行中","2753.84","2019-08-19","2019-11-17","浙江省妇女儿童基金会"
"1699811865-94","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=302","微光儿童成长营","为困境儿童上一节成长课堂，树立积极向上的人生价值观。","250000","项目状态:执行中","84542.39","2020-08-17","2022-06-15","杭州市上城区小营街道微光社会工作服务中心"
"1699811865-95","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=302","22个孩子的妈妈","帮助SOS退休妈妈解决医疗费和帮助SOS在职妈妈赋能的项目。","452632","项目状态:执行中","10177.5","2017-04-26","2017-07-26","中国SOS儿童村协会"
"1699811865-96","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=302","救助岳阳精神病患者","为贫困精神病患者筹集医疗费和生活费。","1000000","项目状态:执行中","1000431.6","2021-08-18","2021-09-09","岳阳圣安精神病医院"
"1699811865-97","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=302","双癌夫妇愿同捐器官","省儿基会为双癌夫妇发起10万元筹款，用于其治疗和生活费用","160000","项目状态:执行中","460.16","2018-04-28","2018-07-28","江苏省妇女儿童福利基金会"
"1699811865-98","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=302","捐资助学圆成才梦","奉献一份爱心，帮贫困学子圆一个成才梦。","300000","项目状态:执行中","216548.69","2018-08-15","2018-11-13","盐城市大丰区众心助困联合会"
"1699811865-99","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=302","文明交通志愿爱心包","为泉城文明交通志愿者送上2000个爱心包，传递一份温馨。","250588","项目状态:执行中","52430.52","2017-08-22","2017-11-30","济南市当代志愿者服务中心"
"1699811865-100","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=302","童伴儿童成长项目","2017.9-2018.8，太阳伞将继续支持安徽本土困境儿童成长！","224845","项目状态:执行中","75943.4","2017-08-15","2017-11-30","安徽太阳伞儿童慈善救助中心"
"1699811868-101","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=301","圆轮跑者的马拉松梦","为轮椅跑者筹食宿、交通费，圆他们的马拉松梦想。","315000","项目状态:执行中","117228.53","2019-08-06","2019-09-19","成都莹魄公益服务中心"
"1699811868-102","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=301","儿童游戏治疗室","改造医院病房，让住院患儿得以缓冲和更好地治疗。","100000","项目状态:执行中","574","2018-08-15","2018-11-13","浙江省妇女儿童基金会"
"1699811868-103","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=301","电商助残圆梦计划","通过电商平台为女性为主的残疾人创业就业提供培训服务。","3300000","项目状态:执行中","2753.84","2019-08-19","2019-11-17","浙江省妇女儿童基金会"
"1699811868-104","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=301","微光儿童成长营","为困境儿童上一节成长课堂，树立积极向上的人生价值观。","250000","项目状态:执行中","84542.39","2020-08-17","2022-06-15","杭州市上城区小营街道微光社会工作服务中心"
"1699811868-105","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=301","22个孩子的妈妈","帮助SOS退休妈妈解决医疗费和帮助SOS在职妈妈赋能的项目。","452632","项目状态:执行中","10177.5","2017-04-26","2017-07-26","中国SOS儿童村协会"
"1699811868-106","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=301","救助岳阳精神病患者","为贫困精神病患者筹集医疗费和生活费。","1000000","项目状态:执行中","1000431.6","2021-08-18","2021-09-09","岳阳圣安精神病医院"
"1699811868-107","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=301","双癌夫妇愿同捐器官","省儿基会为双癌夫妇发起10万元筹款，用于其治疗和生活费用","160000","项目状态:执行中","460.16","2018-04-28","2018-07-28","江苏省妇女儿童福利基金会"
"1699811868-108","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=301","捐资助学圆成才梦","奉献一份爱心，帮贫困学子圆一个成才梦。","300000","项目状态:执行中","216548.69","2018-08-15","2018-11-13","盐城市大丰区众心助困联合会"
"1699811868-109","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=301","文明交通志愿爱心包","为泉城文明交通志愿者送上2000个爱心包，传递一份温馨。","250588","项目状态:执行中","52430.52","2017-08-22","2017-11-30","济南市当代志愿者服务中心"
"1699811868-110","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=301","童伴儿童成长项目","2017.9-2018.8，太阳伞将继续支持安徽本土困境儿童成长！","224845","项目状态:执行中","75943.4","2017-08-15","2017-11-30","安徽太阳伞儿童慈善救助中心"
"1699811871-111","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=300","圆轮跑者的马拉松梦","为轮椅跑者筹食宿、交通费，圆他们的马拉松梦想。","315000","项目状态:执行中","117228.53","2019-08-06","2019-09-19","成都莹魄公益服务中心"
"1699811871-112","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=300","儿童游戏治疗室","改造医院病房，让住院患儿得以缓冲和更好地治疗。","100000","项目状态:执行中","574","2018-08-15","2018-11-13","浙江省妇女儿童基金会"
"1699811871-113","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=300","电商助残圆梦计划","通过电商平台为女性为主的残疾人创业就业提供培训服务。","3300000","项目状态:执行中","2753.84","2019-08-19","2019-11-17","浙江省妇女儿童基金会"
"1699811871-114","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=300","微光儿童成长营","为困境儿童上一节成长课堂，树立积极向上的人生价值观。","250000","项目状态:执行中","84542.39","2020-08-17","2022-06-15","杭州市上城区小营街道微光社会工作服务中心"
"1699811871-115","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=300","22个孩子的妈妈","帮助SOS退休妈妈解决医疗费和帮助SOS在职妈妈赋能的项目。","452632","项目状态:执行中","10177.5","2017-04-26","2017-07-26","中国SOS儿童村协会"
"1699811871-116","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=300","救助岳阳精神病患者","为贫困精神病患者筹集医疗费和生活费。","1000000","项目状态:执行中","1000431.6","2021-08-18","2021-09-09","岳阳圣安精神病医院"
"1699811871-117","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=300","双癌夫妇愿同捐器官","省儿基会为双癌夫妇发起10万元筹款，用于其治疗和生活费用","160000","项目状态:执行中","460.16","2018-04-28","2018-07-28","江苏省妇女儿童福利基金会"
"1699811871-118","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=300","捐资助学圆成才梦","奉献一份爱心，帮贫困学子圆一个成才梦。","300000","项目状态:执行中","216548.69","2018-08-15","2018-11-13","盐城市大丰区众心助困联合会"
"1699811871-119","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=300","文明交通志愿爱心包","为泉城文明交通志愿者送上2000个爱心包，传递一份温馨。","250588","项目状态:执行中","52430.52","2017-08-22","2017-11-30","济南市当代志愿者服务中心"
"1699811871-120","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=300","童伴儿童成长项目","2017.9-2018.8，太阳伞将继续支持安徽本土困境儿童成长！","224845","项目状态:执行中","75943.4","2017-08-15","2017-11-30","安徽太阳伞儿童慈善救助中心"
"1699811874-121","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=299","路返金陵","传承金陵文化，守护地名故事。","20726","项目状态:执行中","7634.2","2016-08-30","2016-09-09","Enactus 创行"
"1699811874-122","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=299","温暖梅州 共度寒冬","为梅州市内贫困家庭儿童或孤残儿童募集90个温暖包！","32850","项目状态:执行中","27231.99","2016-12-09","2017-03-09","梅州市关爱妇女儿童社会组织服务中心"
"1699811874-123","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=299","梦想启航艺术课堂","每周一节优秀免费的艺术课堂，为乡村孩子打开艺术的窗","55250","项目状态:执行中","39663.55","2020-08-10","2021-03-24","青神县乡村妇女儿童合作发展促进会"
"1699811874-124","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=299","爱飞扬圆梦助学","圆梦助学为低保家庭孩子提供奖学金，关爱困境儿童身心健康","10000","项目状态:执行中","4248","2021-08-25","2021-08-31","湖州市爱飞扬公益事业促进会"
"1699811874-125","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=299","杭州女性健康关爱","关爱低保贫困母亲健康，给她们一份爱的保障。","300000","项目状态:执行中","418.74","2019-08-20","2020-08-18","杭州市妇联"
"1699811874-126","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=299","梦想课桌计划","为中西部乡村贫困村小更换课桌椅。","850000","项目状态:执行中","18680.25","2016-08-24","2016-11-24","怀化市志愿者协会"
"1699811874-127","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=299","拥抱妈妈公益健康行","通过链接社区妇联，组织更多的妈妈线上普及健康知识。","50000","项目状态:执行中","1825.72","2022-08-21","2022-09-09","湖北省妇女儿童发展基金会"
"1699811874-128","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=299","制“皂”缤纷","残障人士旧皂回制作成新皂社区居民参与提供辅助性就业","80000","项目状态:执行中","1988.9","2019-05-05","2019-08-03","杭州市江干区慧灵托管中心"
"1699811874-129","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=299","百联善行 大爱无僵","为老人提供文化生活、精神慰藉，身心更健康","475090","项目状态:执行中","8894.9","2020-08-13","2020-12-13","百联善行基金"
"1699811874-130","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=299","为孩子打造爱心果园","为孩子打造绿色职业体验、文化交流的公益平台。","347380","项目状态:执行中","3105.08","2019-07-11","2020-05-20","南京建邺巾帼创客家公益服务中心"
"1699811877-131","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=298","我的志愿人生","找到那部分女性志领，相信她们、赋能她们，成就她们!","200000","项目状态:执行中","37251.57","2017-08-21","2017-10-21","上海志领志愿服务发展中心"
"1699811877-132","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=298","同献爱心共筑希望","所筹资金全部用于资助湖南武冈市境内贫困事实孤儿","100000","项目状态:执行中","2968.83","2019-08-23","2019-11-06","武冈市沙塔公益协会"
"1699811877-133","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=298","星星的孩子公益计划","社工和特殊教师整合志愿者们，开展自闭症儿童社交技能训练","200000","项目状态:执行中","47657","2020-08-29","2022-06-16","石家庄心语社会工作服务中心"
"1699811877-134","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=298","温暖藏娃娃上学路","让温暖包温暖藏娃娃上学路","181332","项目状态:执行中","55044.25","2022-04-19","2022-07-18","德格县阿咪妈啰公益发展协会"
"1699811877-135","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=298","情系老人·爱满空巢","开展心理情景剧、精神慰藉，缓解老年人身心等方面问题。","139200","项目状态:执行中","52651.04","2017-08-23","2017-11-23","珠海市服务妇女儿童志愿者协会"
"1699811877-136","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=298","憨娃化蝶不是梦","4.9元可为憨娃捐一支画笔，49.9元可为憨娃捐一节艺术课酬","300000","项目状态:执行中","127565.76","2017-08-10","2017-11-30","长沙市雨花区高桥国学文化公益推广中心"
"1699811877-137","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=298","小天使之家","给留守儿童一个温暖的【小天使之家】活动中心。","175504","项目状态:执行中","6161.73","2016-06-02","2016-09-02","天水市方舟为民养老服务中心"
"1699811877-138","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=298","3小时妈妈就业计划","每天3小时每月2700元，给下岗待业、残障人士妈妈一份收入","102280","项目状态:执行中","4593.57","2016-05-06","2016-08-06","北京蚂蚁力量传统手工艺文化发展中心"
"1699811877-139","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=298","红凤圆梦女大学生","唤醒100名经济困难女大学生公益爱心，传承红凤精神。","972000","项目状态:执行中","136979.21","2021-08-19","2023-06-30","陕西省红凤工程志愿者协会"
"1699811877-140","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=298","816西藏公益音乐会","资助西藏自治区日喀则市定日县3400名孩子的文具保暖用品","8500","项目状态:执行中","8576.21","2019-07-30","2019-08-05","西藏公益專項計劃"
