web-scraper-order,web-scraper-start-url,Title,ShortBio,TarAmount,Status,RaisedAmount,StartTime,EndTime,Organizer
"1699813931-1","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=49","帐篷里的尊严","为尼泊尔默默遭受着性侵的女性发声。一顶帐篷，让我们为她搭起尊严的堡垒。","21000","项目状态:已结束","21008.64","2015-08-14","2015-08-16","刘洽闻"
"1699813931-2","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=49","下岗妈妈手工布艺坊","授之以鱼不如授之以渔！教授失业女性学习手工布艺技能，获得一份谋生的技能","41000","项目状态:已结束","12452.5","2015-08-25","2015-11-25","深圳市如是布艺制作交流中心"
"1699813931-3","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=49","困境母亲两癌救助","一份爱心帮助困境两癌母亲，呵护母亲健康。","540000","项目状态:执行中","540245.54","2022-08-13","2022-09-07","河北省女性德孝文化促进会"
"1699813931-4","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=49","帮助乡村文艺队","改善乡村环境，为振兴乡村文艺队伍解难题。","300000","项目状态:执行中","1238.13","2023-07-31","2023-10-08","河北省女性德孝文化促进会"
"1699813931-5","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=49","困境老人营养午餐","为10位困境老人提供160天的营养午餐","8000","项目状态:已结束","8003.72","2017-07-07","2017-07-12","北京益创乡村女性公益事业发展中心"
"1699813934-6","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=48","预防两癌从筛查做起","我们呼吁所有女性为了自己、家人和朋友定期做健康检查","","项目状态:已结束","413482.25","2016-02-26","2016-05-26","中国妇女发展基金会"
"1699813934-7","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=48","粉红女郎远离亚健康","女性亚健康对心理、生理的影响，有效防治是我们所关心的。","310810","项目状态:已结束","141150.01","2016-08-11","2016-09-09","上海希之星公益发展中心"
"1699813934-8","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=48","刺出精彩绣美人生","引导带动重度残疾女性开展非遗刺绣辅助性就业工作。","50000","项目状态:已结束","3639.8","2022-08-22","2023-12-31","安徽省红十字基金会"
"1699813934-9","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=48","致敬抗疫一线女性","疫情之下，为抗疫一线的女性送上150份安全防护暖心包","24050","项目状态:执行中","1098.93","2022-02-25","2022-03-22","成都公益慈善联合会"
"1699813934-10","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=48","爱心Beauty义卖会","单亲妈妈、失业女性等弱势群体，在就业路上障碍重重。关注弱势女性再就业的公益人菅蕾找到南都“每人计”，希望众筹服装义卖会。","13700","项目状态:已结束","13711.15","2014-11-03","2014-12-18","深圳市阳光爱女性形象研究中心"
"1699813934-11","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=48","榴心赋能她力量","计划从多方面开展服务，支持残障女性探索丰富多彩的生活。","50000","项目状态:已结束","50006.65","2023-06-21","2023-12-31","镇江市润州区和平路街道紫石榴爱心公益服务社"
"1699813934-12","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=48","关爱血友公益健步","倡导全民健康，关注血友病群体和与患者共同生活的女性","65581","项目状态:已结束","1002.23","2017-04-07","2017-07-07","南昌市血之友公益协会"
"1699813934-13","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=48","女性健康万里行","两癌预防从筛查做起。救助一个妇女，挽救一个家庭。","1574400","项目状态:已结束","15693.35","2016-08-18","2016-11-18","浙江省妇女儿童基金会"
"1699813934-14","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=48","红十字女性两癌救助","为英山县困境家庭患有乳腺癌或宫颈癌妇女提供医疗救助。","40000","项目状态:已结束","6810.54","2023-08-04","2023-10-21","湖北省红十字基金会"
"1699813934-15","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=48","为艾滋宝宝捐赠奶粉","为HIV感染者通过母婴阻断所生出的艾宝宝筹集奶粉，让他们也能够健康成长！","135000","项目状态:已结束","7822.91","2015-08-29","2015-11-29","女性抗艾网络-中国"
"1699813937-16","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=47","女性公益人木棉计划","为女性公益领导人提供能力提升及网络建设，助力妇儿组织发展，促进社会平等","169300","项目状态:已结束","4273.27","2015-08-03","2015-10-04","广东人文学会"
"1699813937-17","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=47","我也要做独立女性","培养一个好女孩，造就一个好母亲，兴旺一个好家庭！","361700","项目状态:已结束","2512.6","2015-09-01","2015-12-01","上海百特教育咨询中心"
"1699813937-18","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=47","关爱女性呵护健康","提供妇女健康服务，增强女性的健康意识，保障妇女的安全。","293750","项目状态:执行中","41196.55","2023-08-01","2023-09-16","广西红十字基金会"
"1699813937-19","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=47","为她筑梦与爱同行","每个爱心邮包，为困境女性营造健康、和谐的环境。","50040","项目状态:已结束","116.32","2023-10-19","2023-10-23","北京市东城区平安枫景社会服务中心"
"1699813937-20","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=47","职场妈妈关爱行动","赋能女性自我关爱，增强家庭支持，保护职场妈妈权益","60000","项目状态:执行中","1057.34","2022-08-17","2022-10-11","深圳市慈善会"
"1699813937-21","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=47","女性两癌筛查行动","219元一人次两癌筛查计划，为城乡适龄女性献出一份爱心","470960","项目状态:执行中","1972.51","2022-08-18","2022-09-09","江西省红十字基金会"
"1699813937-22","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=47","帮助女性恢复健康","是母亲也是妻子，一起帮助贫穷地区受病痛折磨的女性吧。","327500","项目状态:已结束","231013.15","2016-03-08","2016-09-30","Watsi"
"1699813937-23","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=47","关爱女性 远离两癌","为赣榆区2位患“两癌”的城乡低收入妇女筹集善款。","20000","项目状态:执行中","5042.44","2022-08-22","2022-12-31","连云港市红十字会"
"1699813937-24","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=47","助“她”重燃希望","对困难女性患者就医给予救助，帮其获得及时有效治疗","50000","项目状态:执行中","40124.21","2022-08-22","2022-09-09","吉林省慈善总会"
"1699813937-25","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=47","益起绽放困境妇女","促进“4050”困境女性更好的融入社会，从观念上改变自我。","125000","项目状态:执行中","46960.45","2020-07-30","2021-01-17","益起绽放志愿团体"
"1699813940-26","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=46","茶韵雅致女性","帮助社区待就业女性学习茶艺技能，解决就业问题。","143100","项目状态:已结束","411.31","2017-05-04","2017-08-04","中社社会工作发展基金会"
"1699813940-27","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=46","“阳光女性”合作坊","帮助妈妈找到自信，重现自我，居家创收，留住妈妈的爱！","104211","项目状态:已结束","911.27","2017-05-03","2017-08-03","重庆春语社会工作服务中心"
"1699813940-28","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=46","流动女性生殖健康","关注社区流动妇女，促进流动妇女生殖健康的改善。","54992","项目状态:已结束","4351.82","2016-08-30","2016-11-30","深圳市罗湖区半枝莲同城姐妹关爱中心"
"1699813940-29","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=46","县乡女性支持计划","助力县域及乡村女性个人发展，帮助她们提升个人竞争力","242120","项目状态:执行中","8268.96","2022-08-16","2023-07-01","成都市社会组织乡村振兴联盟"
"1699813940-30","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=46","北仑康乃馨救助","救助罹患恶性肿瘤的困难女性","800000","项目状态:已结束","811063.74","2023-03-13","2023-05-09","宁波市北仑区红十字会"
"1699813940-31","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=46","为困境妇女重拾希望","为困境女性送去关怀，改善她们的生活。","9000000","项目状态:已结束","9001439.4","2023-04-11","2023-05-31","陕西省慈善协会"
"1699813940-32","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=46","“阳光母亲”计划","关爱一个女性，幸福一个家庭！","150000","项目状态:执行中","34497.11","2022-08-08","2023-01-30","郑州慈善总会"
"1699813940-33","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=46","送走死神帮她生存","娜娜康复归来，投身公益，帮扶更多患病女性","33040","项目状态:已结束","4458.55","2016-07-07","2016-10-28","徐家艺"
"1699813940-34","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=46","“花之伴随”志愿行","关爱女性心理健康，开展公益讲座","100000","项目状态:已结束","286.58","2023-08-04","2023-10-21","湖北省红十字基金会"
"1699813940-35","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=46","爱助两癌女性","帮助生活困难的两癌患者筹集药费或治疗费","3000000","项目状态:已结束","37165.5","2016-03-25","2016-06-25","中国妇女发展基金会"
"1699813943-36","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=45","“靖老乐“适老化改造","本项目旨在为靖海新村的老人营造适老宜居的友好环境。","89000","项目状态:执行中","20372.69","2018-08-24","2018-11-22","无锡市新吴区落花生女性公益促进中心"
"1699813943-37","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=45","女童与妇女教育保护","通过政策引导、教科书改革及教师培训，促进女性教育平等。","","项目状态:执行中","0","2015-12-14","2016-03-14","海航集团社会责任部"
"1699813943-38","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=45","at她责任梦想","SAP邀请你一起支持青年女性企业家数字化发展！","1000000","项目状态:执行中","0","2016-08-31","2016-12-01","中国妇女发展基金会"
"1699813943-39","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=45","一元大米助爱计划","一元钱=帮助一个湖北米农+捐助一个贫困的儿童！","300000","项目状态:执行中","8926.54","2019-08-08","2019-10-09","杭州市上城区嘉友女性互助服务中心"
"1699813943-40","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=45","妈妈佳游","帮助待业妈妈植根社区，并获得独立的事业，实现自我价值。","131600","项目状态:执行中","174.25","2017-04-25","2017-07-25","上海海蕴女性创业就业指导服务中心"
"1699813943-41","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=45","“布”一样的温暖","深圳爱心人士亲手缝制温暖， 山区小朋友体验制作快乐！","14000","项目状态:执行中","295","2015-11-19","2016-03-31","深圳市阳光爱女性形象研究中心"
"1699813943-42","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=45","向家暴说“不”！","为受暴者提供支持，倡导更多人参与反家暴。","60000","项目状态:执行中","631.35","2017-08-19","2017-11-19","昆山市女性社会组织指导服务中心"
"1699813943-43","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=45","巧手妈妈拼布讲师团","为单亲、贫困妈妈搭建拼布讲师技能学习、授课平台，使其走出家门，融入社会","39000","项目状态:执行中","738.18","2015-08-27","2015-11-27","深圳市罗湖区心语女性服务中心"
"1699813943-44","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=45","绽放女性发展学院","绽放女性发展学院通过公益活动等来提升女性自我发展能力。","28785","项目状态:已结束","27299.26","2016-07-11","2016-09-09","徐州市云龙区花时间阅读文化发展中心"
"1699813943-45","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=45","助力女性优雅发展","有针对性的帮助社区不同年龄段的女性健康优雅发展。","259551","项目状态:已结束","808.63","2017-04-28","2017-07-28","中社社会工作发展基金会"
"1699813946-46","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=44","美丽事业，美好人生","5元小善将支持她们的留守妈妈上一节美妆技能培训课","300000","项目状态:执行中","300576.1","2018-08-21","2018-09-09","北京益创乡村女性公益事业发展中心"
"1699813946-47","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=44","默沙东爱她保护她","和默沙东一起，关爱女性宫颈健康，爱她，保护她。","8000000","项目状态:执行中","0.11","2017-03-09","2017-06-09","中国妇女发展基金会"
"1699813946-48","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=44","益康计划","为进城务工的家政工姐妹送去健康的福音","2200000","项目状态:执行中","420269.38","2017-07-24","2017-11-20","北京益创乡村女性公益事业发展中心"
"1699813946-49","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=44","困境女性手工培训课","支持四川、湖南等11个城市约300名妇女就业","3600","项目状态:执行中","0","2022-11-02","2023-10-31","腾讯公益慈善基金会"
"1699813946-50","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=44","粉红健康守卫计划","为城乡困境家庭女性（母亲、女儿）配健康包，远离因病致贫","1344444","项目状态:执行中","4.03","2020-08-06","2020-11-04","彭献楠"
"1699813946-51","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=44","助力她成长","给贫困女性一次学习就业技能、增强就业能力的机会。","3059540","项目状态:执行中","13","2017-08-17","2017-11-30","中国妇女发展基金会"
"1699813946-52","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=44","精神病人与单身新娘","为长沙市30名20岁以上的女性精神病患拍摄婚纱照片，实现“新娘梦”。","50000","项目状态:执行中","17675","2015-08-29","2015-11-29","朱丹丹"
"1699813946-53","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=44","时代“为她满杯”","为缺水地区女性筹得五年净水计划。","500000","项目状态:执行中","0","2017-03-24","2017-06-24","百威英博（投资）有限公司"
"1699813946-54","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=44","居家妈妈赋能加油站","提供心理、就业和法务等帮助，赋予居家妈妈好能量！","282941","项目状态:执行中","5845.14","2017-08-19","2017-11-19","深圳市女性创业促进会"
"1699813946-55","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=44","帮尘肺家庭妇女创业","10元助力尘肺家庭女性撑起家，让她们感受到社会温暖","50000","项目状态:执行中","2","2017-05-08","2017-05-08","中华社会救助基金会大爱清尘基金"
"1699813949-56","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=43","农村妇女卫生培训","培训卫生保健知识，加强农村女性健康与自我保健意识。","15829","项目状态:执行中","1010.03","2016-04-27","2016-07-27","韩彦楠"
"1699813949-57","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=43","社创帮 她公益","为女性社创群体，提供空间、能力、社群等支持服务。","1200000","项目状态:执行中","6.1","2019-08-05","2019-11-03","温州市快乐之本社工服务中心"
"1699813949-58","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=43","木兰花的舞台","帮助进城务工女性通过文艺的方式融入城市生活。","100000","项目状态:执行中","357.37","2022-02-23","2022-07-19","浙江众善公益事业发展中心"
"1699813949-59","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=43","女性两癌筛查行动","每日益行，为爱奔跑，远离两癌，我在行动，共同关爱女性健康。","524160","项目状态:执行中","22.1","2015-10-28","2016-03-31","中国妇女发展基金会"
"1699813949-60","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=43","月亮熊邀您来做手工","月亮熊为一批残障手工劳动者代言，致力帮助更多残障女性。","191505","项目状态:执行中","1960.4","2017-08-18","2017-11-18","成都海缘残障人公益发展中心"
"1699813949-61","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=43","粉碎社交癌","推动数亿女性对尿失禁等盆底功能障碍性疾病的认识和治疗！","487915","项目状态:执行中","2648.79","2017-04-25","2017-07-26","中国女医师协会"
"1699813949-62","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=43","关爱乳癌患者项目","为乳癌患者及高发女性提供社会资源链接、健康教育等服务","298969","项目状态:执行中","379","2017-08-16","2017-11-16","陕西省蓝天社会工作发展服务中心"
"1699813949-63","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=43","健康人才为爱行动","12元一份岁月宝护，为高龄女性孕产之路开启绿灯照扶。","563314","项目状态:执行中","2305.5","2022-03-23","2022-05-16","四川省城乡融合人才培育研究基金会-天府馨爱公益微基金"
"1699813949-64","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=43","黄岩女性健康关爱","关爱低保贫困母亲健康，给她们一份爱的保障。","50000","项目状态:执行中","0","2019-07-05","2019-08-15","黄岩女性健康公益保险"
"1699813949-65","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=43","关爱女性健康","拜耳邀请您一起关爱女性健康！","5000000","项目状态:执行中","0","2016-04-26","2016-08-31","中国妇女发展基金会"
"1699813952-66","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=42","乳腺癌拯救粉红计划","通过健康科普增强贫困女性对乳腺癌的认知和救助乳腺癌患者","474800","项目状态:执行中","2399.71","2018-05-15","2018-08-15","成都市五四三社会工作服务中心"
"1699813952-67","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=42","家庭盛开幸福花","【爱德基金会认领】让社区女性感受到社会对她们的关爱。","106050","项目状态:执行中","32385.84","2017-08-22","2017-11-22","南京雨花心芽青少年发展中心"
"1699813952-68","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=42","电商助残圆梦计划","通过电商平台为女性为主的残疾人创业就业提供培训服务。","3300000","项目状态:执行中","2753.84","2019-08-19","2019-11-17","浙江省妇女儿童基金会"
"1699813952-69","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=42","母亲·家的一片天","救助贫困女性癌症肿瘤患者，建设幸福家庭、构建和谐社会。","140000","项目状态:执行中","1325.01","2017-08-19","2017-11-19","同仁女性健康关爱基金"
"1699813952-70","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=42","救助鹰城女性计划","为困境女性大病家庭带去生的希望，帮助她们走出困境","500000","项目状态:执行中","5.04","2022-02-24","2022-03-28","河南省慈善总会社区发展基金"
"1699813952-71","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=42","女人不要家暴要美丽","通过唯美摄影与心理辅导，让女性重拾美丽，重建和谐家庭。","51000","项目状态:执行中","163.1","2017-06-26","2017-08-31","皮亚飞"
"1699813952-72","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=42","春风十里女子读书会","帮助女性自立自强，改善亲子教育做快乐妈妈","","项目状态:执行中","2","2021-08-19","2021-11-07","石首市电商协会"
"1699813952-73","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=42","椒江女性健康关爱","关爱低保贫困母亲健康，给她们一份爱的保障。","50000","项目状态:执行中","0.01","2019-08-20","2019-08-24","台州椒江区"
"1699813952-74","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=42","同力助业榜样女性","公益支持，小额投入，多群体参与，缓解女性创业就业压力","1800000","项目状态:执行中","480.01","2017-08-18","2017-09-05","成都市慈善总会悦联盟公益基金"
"1699813952-75","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=42","单亲妈妈关爱热线","疏导单亲离异丧偶女性的不良情绪重获自信面对家庭和生活","249000","项目状态:执行中","955.94","2021-08-11","2021-11-08","重庆市永川区博爱春晖社会工作服务中心"
"1699813955-76","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=41","关爱贫困母亲健康","基层地区尚未完善的医疗环境为女性健康带来了困扰","982500","项目状态:执行中","1257.96","2017-08-14","2017-11-14","青海省慈善总会"
"1699813955-77","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=41","舟山女性健康关爱","关爱低保贫困母亲健康，给她们一份爱的保障。","300000","项目状态:执行中","10.21","2019-08-20","2019-09-02","舟山妇联"
"1699813955-78","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=41","美丽事业美好人生","为城乡弱势女性提供美妆培训，赋予她们一技之长","595738","项目状态:执行中","132.23","2017-08-22","2017-09-06","中国妇女发展基金会"
"1699813955-79","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=41","艺起用爱守护星星","关爱自闭症儿童及其女性照顾者，为家庭带来爱与希望","150000","项目状态:执行中","435.3","2021-08-23","2022-05-15","宁波市鄞州区陶缘社会工作服务中心"
"1699813955-80","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=41","精准扶贫党员9元捐","助力脱贫攻坚，为建档立卡户困难女性党员及群众资助解难","2744500","项目状态:执行中","258.15","2019-08-01","2020-02-18","江苏省妇儿基金会"
"1699813955-81","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=41","妈妈馨成长增收扶贫","培训单亲妈妈，困境女性，参与问卷调查工作，灵活就业","50722","项目状态:执行中","233.21","2020-06-29","2020-12-21","深圳市温馨社工服务中心"
"1699813955-82","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=41","关爱女大学生项目","在学校公共卫生间内设置卫生巾互助盒，解决女性燃眉之急。","49655","项目状态:执行中","4729.98","2022-04-29","2022-06-14","湖北省妇女儿童发展基金会"
"1699813955-83","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=41","农村妇女扶贫计划","农村女性也可以自我创造价值，拥有幸福人生！","35500","项目状态:执行中","245.08","2019-08-19","2019-11-17","诸暨市吾欣社会工作服务中心"
"1699813955-84","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=41","给孩子一堂自然课","自然课堂是儿童的亲自然空间，也是支持乡村女性的探索。","95207","项目状态:执行中","1604","2017-06-08","2017-08-31","叶瑞意"
