web-scraper-order,web-scraper-start-url,Title,ShortBio,TarAmount,Status,RaisedAmount,StartTime,EndTime,Organizer
"1699811180-592","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=441","助学.筑梦.铸人","为低保家庭孩子提供奖学金，圆上学梦。","10000","项目状态:执行中","1","2021-08-12","2021-08-31","德清县永爱公益服务中心"
"1699811180-593","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=441","焕新乐园之守护心田","10000元/户，让困难孩子有独立、安全、有陪伴的空间。","","项目状态:执行中","5","2021-08-13","2021-11-24","临海市守护心田社会工作心理服务中心"
"1699811180-594","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=441","助力追梦少年","为低保家庭孩子提供奖学金，圆上学梦。","5000","项目状态:执行中","1.68","2021-08-13","2021-08-31","浦江县龙峰公益之家"
"1699811180-595","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=441","圆梦联众","为低保家庭孩子提供奖学金，圆上学梦。","7000","项目状态:执行中","1","2021-08-18","2021-08-31","温州市龙湾区联众社会服务工作室"
"1699811180-596","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=441","绿文红领驿站助学","为低保家庭孩子提供奖学金，圆上学梦。","10000","项目状态:执行中","20","2021-08-19","2021-08-31","永嘉县绿文公益中心"
"1699811180-597","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=441","一间教室","捐赠50元，为浙狮爱联合公益项目助力","","项目状态:执行中","1","2019-08-15","2019-08-26","中国狮子联会浙江代表处龙之队服务队"
"1699811180-598","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=441","圆梦助学","为低保家庭孩子提供奖学金，圆上学梦。","5000","项目状态:执行中","10","2019-08-16","2019-11-08","温州市龙湾区联众社会服务工作室"
"1699811180-599","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=441","老虎滩共建环保行","增强居民垃圾分类意识，环保老虎滩，共建绿色家园","2000","项目状态:执行中","1","2019-08-19","2019-09-26","中国狮子会浙江代表处吉祥服务队"
"1699811180-600","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=441","静博士木兰女匠计划","3700元能让1名贫困女大学生获得免费职前素养培训机会。","740000","项目状态:执行中","0.01","2019-08-20","2019-09-02","杭州静瑞美容管理有限公司"
"1699811183-601","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=440","东丽关爱单母保障行","让单亲困难母亲不再孤单生活，感受来自社会的温暖","10000","项目状态:执行中","49.51","2022-05-17","2022-09-09","天津市妇女儿童发展基金会"
"1699811183-602","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=440","宝坻关爱单母保障行","让单亲困难母亲不再孤单生活，感受来自社会的温暖","10000","项目状态:执行中","49.51","2022-05-17","2022-09-09","天津市妇女儿童发展基金会"
"1699811183-603","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=440","宁河关爱单母保障行","让单亲困难母亲不再孤单生活，感受来自社会的温暖","10000","项目状态:执行中","49.51","2022-05-17","2022-09-09","天津市妇女儿童发展基金会"
"1699811183-604","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=440","滨海关爱单母保障行","让单亲困难母亲不再孤单生活，感受来自社会的温暖","10000","项目状态:执行中","49.51","2022-05-17","2022-09-09","天津市妇女儿童发展基金会"
"1699811183-605","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=440","北辰妇联援甘助学","资助困难儿童圆梦大学","","项目状态:执行中","201","2019-08-14","2019-10-09","北辰区妇联"
"1699811183-606","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=440","援助困难儿童大学梦","南开区资助困难儿童圆梦大学","660000","项目状态:执行中","21","2019-08-14","2019-10-09","南开区妇联"
"1699811183-607","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=440","乡村小学改造计划","为四川省凉山州会理县果元乡心星阳光希望小学改造校园","157500","项目状态:执行中","6731.22","2019-06-13","2019-09-02","刘霞"
"1699811183-608","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=440","2020国际儿童海洋节","推动儿童走进海洋、亲近海洋，培养海洋清洁与生态环保意识","410520","项目状态:执行中","3849.81","2019-08-20","2019-11-18","深圳市蓝色海洋环境保护协会"
"1699811183-609","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=440","留守儿童洁净成长","农村留守儿童卫生安全，守护一个家庭的未来。","40000","项目状态:执行中","1937.54","2019-08-19","2019-11-17","许昌市魏都区祥和社会工作服务中心"
"1699811183-610","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=440","走进分离子女的心","关注曾经有过留守经历的和处于流动状态的孩子们的心理成长","183376","项目状态:执行中","47568.73","2017-08-21","2017-11-21","深圳市深科心理健康促进中心"
"1699811186-611","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=439","长沙经典生活家","传承中华文化、塑造健全人格、开启儿童智慧，改善亲子关系","324500","项目状态:执行中","3966.81","2019-08-21","2019-09-26","株洲树德公益事业发展中心"
"1699811186-612","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=439","校园里的阳光100","为宁乡市100名中学贫困学子提供阳光心理调适与助学服务","300000","项目状态:执行中","8935.91","2019-08-10","2019-09-20","宁乡市心悦坊婚姻家庭咨询服务中心"
"1699811186-613","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=439","津南爱心储蓄罐义卖","每50元认领一个鼠年爱心储蓄罐和证书，让困难妇儿感受温暖","","项目状态:执行中","3","2019-08-14","2019-09-02","津南区妇联"
"1699811186-614","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=439","和平妇联爱心储蓄罐","每50元认领一个鼠年爱心储蓄罐和证书，让困难妇儿感受温暖","1000000","项目状态:执行中","0.3","2019-08-15","2019-09-02","和平区妇联"
"1699811186-615","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=439","红桥关爱单母保障行","让单亲困难母亲不再孤单生活，感受来自社会的温暖","10000","项目状态:执行中","49.51","2022-05-17","2022-09-09","天津市妇女儿童发展基金会"
"1699811186-616","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=439","河东关爱单母保障行","让单亲困难母亲不再孤单生活，感受来自社会的温暖","10000","项目状态:执行中","49.51","2022-05-17","2022-09-09","天津市妇女儿童发展基金会"
"1699811186-617","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=439","东丽关爱单母保障行","让单亲困难母亲不再孤单生活，感受来自社会的温暖","10000","项目状态:执行中","49.51","2022-05-17","2022-09-09","天津市妇女儿童发展基金会"
"1699811186-618","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=439","宝坻关爱单母保障行","让单亲困难母亲不再孤单生活，感受来自社会的温暖","10000","项目状态:执行中","49.51","2022-05-17","2022-09-09","天津市妇女儿童发展基金会"
"1699811186-619","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=439","宁河关爱单母保障行","让单亲困难母亲不再孤单生活，感受来自社会的温暖","10000","项目状态:执行中","49.51","2022-05-17","2022-09-09","天津市妇女儿童发展基金会"
"1699811186-620","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=439","滨海关爱单母保障行","让单亲困难母亲不再孤单生活，感受来自社会的温暖","10000","项目状态:执行中","49.51","2022-05-17","2022-09-09","天津市妇女儿童发展基金会"
"1699811189-621","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=438","雅奇科技助爱的抱抱","雅奇科技，为困境儿童提供助学帮扶，并赋予自我发展能力","","项目状态:执行中","5138.58","2019-08-22","2019-09-19","金华雅奇电子科技有限公司"
"1699811189-622","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=438","开化焕新乐园","10000元/户，让困难孩子有独立、安全、有陪伴的空间。","20000","项目状态:执行中","10157.68","2021-08-23","2021-11-24","开化县心连心志愿者服务中心"
"1699811189-623","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=438","卡罗里氏病男孩","山东10岁男孩患有卡罗里氏病，肝移植术后需要继续治疗。","20000","项目状态:执行中","2582.13","2016-03-09","2016-03-14","天津市心羽公益基金会"
"1699811189-624","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=438","儿子你一定要撑住","为一岁换肝宝宝筹集治疗费。","100000","项目状态:执行中","700.71","2020-08-17","2021-01-13","天津市心羽公益基金会"
"1699811189-625","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=438","2个月宝宝盼爱求生","陕西男童患“先天性脊柱裂伴肾膜膨出”，医生建议即刻手术。","30000","项目状态:执行中","5604","2018-07-25","2018-08-31","天津市心羽公益基金会"
"1699811189-626","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=438","微光儿童成长营","守护童心，让每个孩子的生命像鲜花般绽放！","250000","项目状态:执行中","6476.3","2022-08-22","2023-08-28","杭州市上城区小营街道微光社会工作服务中心"
"1699811189-627","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=438","焕新乐园·梦想+","为困境家庭儿童焕新环境，陪伴他们为梦想而努力","","项目状态:执行中","301.64","2019-05-22","2020-08-25","潍坊市爱心义工公益服务中心"
"1699811189-628","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=438","唐氏儿患血癌盼救助","为唐氏综合征的甜甜筹集医疗费用。","100000","项目状态:执行中","1852.1","2021-08-07","2021-10-26","福建省爱分享扶贫济困公益服务中心"
"1699811189-629","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=438","挺直孩子弯曲的脊梁","青少年强直性脊柱炎预防知识科普及筛查 。","300000","项目状态:执行中","4752.36","2019-08-20","2019-09-26","株洲市康复者量化研究发展基金会"
"1699811189-630","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=438","长沙经典生活家","传承中华文化、塑造健全人格、开启儿童智慧，改善亲子关系","324500","项目状态:执行中","3966.81","2019-08-21","2019-09-26","株洲树德公益事业发展中心"
"1699811192-631","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=437","陪爸爸妈妈看电影","以放电影加义诊的形式解决北京特殊老人身体及心理健康","541111","项目状态:执行中","5611.11","2017-08-16","2017-11-30","北京瑞普华老年救助基金会"
"1699811192-632","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=437","青春相伴，一馨为你","为孩子们创建积极、健康、阳光的成长环境而努力","400000","项目状态:执行中","774.56","2017-12-26","2018-02-28","深圳市妇女儿童发展基金会·馨基金"
"1699811192-633","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=437","让孩子心灵有一个家","青少年儿童心理健康预防课程建立正向生命信念活出精彩人生","61875","项目状态:执行中","7991.8","2018-08-17","2018-11-15","深圳市福田区阅翼成长阅读俱乐部"
"1699811192-634","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=437","爱心包裹暖永州","给山区孩子送去爱心包裹，给他们一份温暖，一份快乐。","100000","项目状态:执行中","31.23","2017-08-17","2017-11-17","永州润心妇女儿童公益服务中心"
"1699811192-635","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=437","安庆市皖家幸福驿站","公益课堂入徽乡  服务妇儿千“皖”家","500000","项目状态:执行中","7391.12","2023-07-31","2023-10-20","安庆市女企业家协会"
"1699811192-636","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=437","心之家我们都一样","唤醒残障人士的自我意识，增加自身权能，建立支持网络","157350","项目状态:执行中","31.39","2017-08-21","2017-09-07","陇南义工联盟"
"1699811192-637","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=437","寒门学子成长计划","资助贫困大学生，通过社会实践促进学习和就业","2000000","项目状态:执行中","16159.61","2019-07-30","2019-10-28","天津市永相随救助基金会"
"1699811192-638","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=437","爱让特殊儿童不孤独","关爱特殊儿童及其家庭，为他们的康复加油助力！","1066000","项目状态:执行中","2231.95","2022-03-18","2022-06-15","上海普陀区一善公益服务中心"
"1699811192-639","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=437","对白血病说不放弃","为衡水农民3岁白血病孩子筹集医疗费","200000","项目状态:执行中","2715.16","2020-08-14","2021-01-13","天津市心羽公益基金会"
"1699811192-640","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=437","居家精准康养服务","开展以艾灸、足浴、健康理疗等居家养老康养服务。","191110","项目状态:执行中","6876.36","2022-12-09","2023-09-30","苏州工业园区唯亭街道瀚林月社区服务中心"
"1699811195-641","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=436","365减防灾计划","让儿童通过开展风险调查，绘制风险资源图，提高其应对能力","3500","项目状态:执行中","3500","2019-08-19","2019-09-09","重庆市江津区创启社会工作服务中心"
"1699811195-642","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=436","思维导图助学公益行","帮助盼盼二小困境、流动孩子提升学习能力，培养学习自信。","364815","项目状态:执行中","10.72","2019-07-27","2019-09-20","长沙县七田阳光全脑家庭服务中心"
"1699811195-643","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=436","梦想书包走进长沙","为长沙2000位留守儿童募集梦想书包。","136000","项目状态:执行中","128.19","2016-08-28","2016-11-28","怀化市鹤城区微爱青少年服务中心"
